Unnamed: 0,f__,f__Acetobacteraceae,f__Acidobacteriaceae,f__Actinomycetaceae,f__Aerococcaceae,f__Aeromonadaceae,f__Alcaligenaceae,f__Alicyclobacillaceae,f__Anaeroplasmataceae,f__Aquificaceae,f__BS11,f__Bacillaceae,f__Bacteroidaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Brachyspiraceae,f__Bradyrhizobiaceae,f__Brevibacteriaceae,f__Brucellaceae,f__Burkholderiaceae,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Comamonadaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Cytophagaceae,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dietziaceae,f__Ellin6075,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelotrichaceae,f__Erythrobacteraceae,f__EtOH8,f__Eubacteriaceae,f__F16,f__Flavobacteriaceae,f__Fusobacteriaceae,f__Gemellaceae,f__Geodermatophilaceae,f__Gordoniaceae,f__Halanaerobiaceae,f__Halomonadaceae,f__Helicobacteraceae,f__Hyphomicrobiaceae,f__Iamiaceae,f__Intrasporangiaceae,f__Kineosporiaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__Leuconostocaceae,f__Listeriaceae,f__Methylobacteriaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Moraxellaceae,f__Neisseriaceae,f__Nitrospiraceae,f__Nocardiaceae,f__Nocardioidaceae,f__Oxalobacteraceae,f__Paenibacillaceae,f__Pasteurellaceae,f__Peptococcaceae,f__Peptostreptococcaceae,f__Phyllobacteriaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Prevotellaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pseudonocardiaceae,f__RF16,f__Rhizobiaceae,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rhodospirillaceae,f__Rikenellaceae,f__Rs-045,f__Ruminococcaceae,f__S24-7,f__Shewanellaceae,f__Sinobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Spirochaetaceae,f__Sporichthyaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Turicibacteraceae,f__Veillonellaceae,f__Verrucomicrobiaceae,f__Victivallaceae,f__Xanthobacteraceae,f__Xanthomonadaceae,f__mitochondria,f__[Barnesiellaceae],f__[Cerasicoccaceae],f__[Mogibacteriaceae],f__[Odoribacteraceae],f__[Paraprevotellaceae],f__[Tissierellaceae],f__[Weeksellaceae]
HMP2_J00862_1_ST_T0_B0_0122_ZKVR426-1013_AA31J,5163,0,0,3,0,0,62,0,0,0,0,0,6474,0,0,0,0,0,0,0,0,0,1,0,0,54,388,0,387,1,0,0,0,0,107,0,0,0,5,0,250,0,5,0,0,0,0,11,0,0,24,0,0,0,0,0,0,6816,0,0,0,0,0,0,0,1,0,0,0,0,12,0,2,38,8,0,0,368,195,0,0,0,0,0,0,0,0,1148,0,7597,0,0,0,0,1,0,0,0,100,0,0,9,154,1517,2,0,0,0,462,0,52,108,343,1,0
HMP2_J45552_1_ST_T0_B0_0120_ZN9YTFN-6024_APA62,2196,0,0,1,0,0,105,0,0,0,0,0,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,50,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,4,0,0,47,10723,0,0,0,2,0,0,0,0,132,0,8389,0,0,0,0,0,0,0,0,96,0,0,0,636,0,0,0,0,0,0,0,7,26,0,1,0
HMP2_J43815_1_ST_T0_B0_0120_ZYLJ7R7-06_ANBEN,100,0,0,0,0,0,0,0,0,0,0,0,8019,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,90,0,740,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,63,3,0,0
HMP2_J83825_1_ST_T0_B0_0120_ZOZOW1T-E11_B86HB,4161,0,0,1,0,0,657,0,0,0,0,0,10311,0,0,0,0,0,0,0,0,0,0,0,0,168,99,0,47,0,0,0,0,0,28,5,0,0,0,0,24,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4399,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,15,0,0,1790,1,0,1,0,0,0,0,0,0,1192,0,8666,3,0,0,0,0,0,0,0,3,0,0,4,555,95,138,0,0,0,116,0,21,98,54,0,0
HMP2_J43842_1_ST_T0_B0_0120_ZTLUDS8-1015_ANBEN,354,0,0,0,0,0,36,0,1,0,0,0,1557,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0,64,0,0,0,0,0,1,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,105,0,0,0,0,0,0,0,0,0,198,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,74,0,6,9,0,0,0
HMP2_J45656_1_ST_T0_B0_0120_ZS78KHV-6013_APAJ2,1352,0,0,0,0,0,37,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,1,0,0,0,86,0,23,0,0,0,0,0,3,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,234,25,0,0,0,0,0,0,0,0,712,0,2867,0,0,0,0,0,0,0,0,2,0,0,0,41,0,0,0,0,0,39,0,25,29,61,0,0
HMP2_J16514_1_ST_T0_B0_0120_ZOZOW1T-71_AF11U,2471,0,0,0,0,0,33,0,0,0,0,0,11976,0,0,0,0,0,0,0,0,0,0,0,0,26,54,0,7,1,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1445,1,0,0,0,0,0,0,0,0,689,0,1749,0,0,0,0,0,0,0,0,0,0,0,0,10,300,4,0,0,0,270,0,2,44,407,2,0
HMP2_J45455_1_ST_T0_B0_0120_ZLTUJTN-09_APB4D,685,0,0,1,0,0,384,0,0,0,0,0,1552,0,0,0,0,0,0,0,1,0,1,0,0,1,59,0,840,0,0,0,0,0,37,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,516,12536,0,0,0,0,0,0,0,0,107,0,1189,249,0,0,0,0,0,0,1,17,0,0,0,194,32,0,0,0,0,4,0,0,0,62,1,0
HMP2_J45514_1_ST_T0_B0_0120_ZJTKAE3-6011_APA62,535,0,0,2,0,0,51,0,0,0,0,0,23721,0,0,0,0,0,0,0,2,0,3,0,0,40,86,0,87,0,0,1,0,0,5,0,0,0,0,0,575,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,180,9,0,0,0,0,0,0,0,0,862,0,3266,11,0,0,0,0,0,0,0,7,0,1,0,480,431,0,0,0,0,7,0,15,8,0,0,0
HMP2_J28583_1_ST_T0_B0_0120_ZMBVNFM-1014_B44V8,479,0,0,0,0,0,66,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,4,49,0,5,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,170,5,0,0,0,0,0,0,0,0,624,0,1713,1,0,0,0,0,0,0,0,9,0,0,4,57,47,0,0,0,0,180,0,1,7,0,0,0
HMP2_J79882_1_ST_T0_B0_0120_ZR47VBL-03_B64B9,845,0,0,0,0,0,435,0,0,0,0,0,10873,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,26,0,0,0,0,0,13,0,0,0,1,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,1,0,0,0,0,0,0,0,0,548,0,1486,0,0,0,0,0,0,0,0,1,0,0,0,73,0,16,0,0,0,46,0,4,229,0,3,0
HMP2_J45097_1_ST_T0_B0_0120_ZV14SIB-05_APAJ2,3395,0,0,0,0,0,80,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,1,0,0,11,45,0,7,0,0,0,0,0,0,1,0,0,1,0,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558,0,0,0,0,0,0,2,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,3071,0,0,0,0,0,0,0,0,2,0,0,1,167,22,0,0,0,0,0,0,0,18,0,0,0
HMP2_J28659_1_ST_T0_B0_0120_ZX52KVK-2022-AL1_AVTWA,333,0,0,0,0,0,55,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,5,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,273,4,0,0,0,0,0,0,0,0,203,0,974,1,0,0,0,0,0,0,0,0,0,0,0,47,15,2,0,0,0,25,0,3,23,0,0,0
HMP2_J83827_1_ST_T0_B0_0120_ZN3TBJM-2044_B86HB,1413,0,0,0,0,0,750,0,0,0,0,0,12472,0,1,0,0,0,0,0,0,0,0,0,0,0,85,0,47,0,0,0,0,0,17,0,0,0,4,0,227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,1,0,0,0,0,0,0,0,0,1270,0,5074,0,0,0,0,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,10,31,1153,0,0
HMP2_J09150_1_ST_T0_B0_0120_ZLZNCLZ-1023_ADM3N,1208,0,0,0,0,0,80,0,0,0,0,0,12395,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,4,0,0,0,0,0,5,0,0,0,138,0,124,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,2426,0,0,0,0,0,0,1,1,0,0,0,0,0,0,55,0,60,0,0,686,0,0,0,0,0,0,0,0,0,205,0,1598,0,0,0,0,0,0,0,0,9,0,0,13,53,2,0,0,0,0,205,0,5,63,0,3,1
HMP2_J45605_1_ST_T0_B0_0120_ZN9YTFN-6021_APAJ2,165,0,0,0,0,0,59,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,12,20799,0,0,0,5,0,0,0,0,108,0,830,0,0,0,0,0,0,0,0,2,0,0,0,233,0,0,0,0,0,0,0,4,4,0,0,0
HMP2_J45162_1_ST_T0_B0_0120_ZOZOW1T-6046-1_APATM,1494,0,0,1,0,0,146,0,0,0,0,0,4134,0,0,0,0,0,0,0,0,0,0,0,0,60,56,0,4,0,0,1,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2579,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,137,0,2,0,0,0,0,0,0,0,297,0,4453,129,0,0,0,0,0,0,0,2,0,0,2,77,0,163,0,0,0,41,0,4,51,231,0,0
HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_APAJ2,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMP2_J00845_1_ST_T0_B0_0120_ZLGD9M0-05_AA31J,2336,0,0,32,2,0,6,0,0,0,0,0,5944,0,14,23,0,0,0,0,1,0,1,0,0,50,1736,0,1580,0,0,9,0,0,21,0,0,0,19,8,626,0,0,0,0,0,0,1,0,0,589,0,0,0,0,0,0,8050,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,341,0,0,227,5,0,0,0,0,0,0,0,0,379,0,10481,2,0,0,0,0,0,0,2,932,0,0,1571,884,4950,0,0,0,0,151,0,393,20,3,3,0
HMP2_J45115_1_ST_T0_B0_0120_ZRLZ98T-6022_APAJ2,1601,0,0,5,0,0,3,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,674,127,0,267,0,0,2,0,0,30,0,0,0,25,0,50,0,3,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1394,0,0,4,0,0,0,1,0,0,0,0,0,10,0,0,0,9,0,0,218,29,0,0,0,0,0,0,0,0,1483,0,3106,1,0,0,0,0,0,0,0,43,0,30,1,40,6160,0,0,0,1,15,0,9,38,0,0,0
HMP2_J45191_1_ST_T0_B0_0120_ZOZOW1T-6046_APAJ2,750,0,0,0,0,0,132,0,0,0,0,0,6082,0,0,0,0,0,0,0,0,0,0,0,0,82,30,0,6,0,0,0,0,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,228,1,0,0,0,0,0,0,0,0,333,0,2250,11,0,0,0,0,0,0,0,0,0,0,1,89,0,54,0,0,0,21,0,1,41,310,0,0
HMP2_J45245_1_ST_T0_B0_0120_ZOZOW1T-6036-1_APAJ2,1862,0,0,0,0,0,278,0,0,0,0,0,7172,0,0,0,0,0,0,0,0,0,0,0,0,69,50,0,50,0,0,0,0,0,20,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,5,7,0,0,461,1,0,0,0,0,0,0,0,0,614,0,5529,39,0,0,0,0,0,0,0,0,0,0,18,235,361,127,0,0,0,100,0,9,58,168,0,0
HMP2_J45105_1_ST_T0_B0_0120_ZUF48YS-03_APAJ2,2028,0,0,2,0,0,57,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,4,174,0,265,0,0,0,0,0,17,2,0,0,2655,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,249,0,0,22,1,0,0,0,0,0,0,0,0,17,0,6952,0,0,0,0,0,0,0,0,27,0,0,0,803,2,0,0,0,4,20,0,13,0,0,0,0
HMP2_J15236_1_ST_T0_B0_0120_ZWCZHHY-03_AELNK,2619,0,0,0,0,0,0,0,0,0,0,0,5678,0,0,0,0,0,0,0,0,0,3,0,0,0,88,0,55,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8686,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,134,0,0,0,0,0,0,0,0,0,200,0,2189,0,0,0,0,0,0,0,0,17,0,0,0,321,0,0,0,0,1,74,0,37,1,0,0,0
HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_APAJ2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMP2_J45240_1_ST_T0_B0_0120_ZOZOW1T-6032B_APAJ2,3175,0,0,0,0,0,376,0,0,0,0,0,7270,0,0,0,0,0,0,0,0,0,0,0,0,86,181,0,80,0,0,1,0,0,47,0,0,0,2,0,48,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4998,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,8,0,0,0,310,0,0,0,0,0,0,0,0,0,440,0,11003,153,0,0,0,0,0,0,0,5,0,0,12,417,1144,21,0,0,0,31,0,8,33,495,0,0
HMP2_J45452_1_ST_T0_B0_0120_ZL63I8R-07_APB4D,2920,0,0,2,0,0,53,0,0,0,0,0,5197,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,1003,0,0,0,0,0,0,0,0,0,0,0,487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,87,0,0,0,0,0,0,0,0,0,2193,0,3723,0,0,0,0,0,0,0,3,2,0,0,0,463,307,0,0,0,0,1,0,19,38,0,0,0
HMP2_J05387_1_ST_T0_B0_0120_ZOZOW1T-54bST_AAH7B,1896,0,0,0,1,0,690,0,0,0,0,0,9464,0,18,0,1,0,0,0,3,0,0,0,0,71,414,2,309,2,0,0,0,0,45,11,0,0,130,0,777,0,2,0,0,0,0,0,0,0,112,0,0,0,0,0,0,6642,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,42,0,0,566,0,2,0,0,0,0,0,0,0,1242,0,9351,0,0,0,0,0,0,0,0,11,0,0,46,169,118,11,0,0,0,622,0,49,266,662,1,0
HMP2_J00853_1_ST_T0_B0_0122_ZL9BTWF-06_AA31J,919,0,0,0,0,0,424,0,0,0,0,0,2393,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0,22,0,0,0,0,0,0,0,0,0,0,0,589,0,0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,3287,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,605,17545,0,0,0,5,0,0,0,0,398,0,2177,0,0,0,0,0,0,0,0,1,0,0,2,116,341,0,0,0,0,0,0,15,56,1,0,0
HMP2_J45257_1_ST_T0_B0_0120_ZOZOW1T-6021-1_APAJ2,2713,0,0,0,0,0,147,0,0,0,0,0,10519,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,6,0,0,0,0,0,12,3,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,0,0,0,174,0,0,1,0,0,0,0,0,0,177,0,2399,48,0,0,0,0,0,0,6,1,0,0,0,157,19,9,0,0,0,26,0,1,29,421,0,0
HMP2_J45470_1_ST_T0_B0_0120_ZJTKAE3-6021_APB4D,2485,0,0,1,0,0,402,0,0,0,0,0,3831,0,0,0,0,0,0,0,0,0,2,0,0,14,57,0,644,0,0,0,0,0,2,0,0,0,1,0,163,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,80,0,0,0,0,0,0,0,0,0,155,0,4287,2,0,0,0,0,0,0,0,7,0,0,0,302,16,0,0,0,0,0,0,9,2,0,0,0
HMP2_J79838_1_ST_T0_B0_0120_ZPEL6L3-1012_B64B9,1422,0,0,1,0,0,146,0,0,0,0,0,6098,0,1,0,0,0,0,0,0,0,0,0,0,225,38,0,69,0,0,0,0,0,4,0,0,0,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,260,0,5830,0,0,0,0,0,0,0,0,2,0,0,0,49,52,0,0,0,0,160,0,12,44,0,0,0
HMP2_J45541_1_ST_T0_B0_0120_ZVNCGHM-6036_APA62,513,0,0,0,0,0,1308,0,0,0,0,0,28397,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,21,0,0,0,0,0,6,0,0,0,8,0,73,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,10,0,0,373,5,0,0,0,0,0,0,0,0,354,0,3020,0,0,0,0,0,0,0,0,6,0,0,1,214,1,0,0,0,0,0,0,9,22,861,0,0
HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2,289,0,0,0,0,0,254,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,24,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,12237,0,0,0,0,0,0,0,0,67,0,584,170,0,0,0,0,0,0,0,5,0,0,0,5,34,0,0,0,0,1,0,0,0,17,0,0
HMP2_J79793_1_ST_T0_B0_0120_ZYXQKWY-08_B64B9,236,0,0,0,0,0,0,0,0,0,0,0,6231,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,222,7,15,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,139,0,2480,0,0,0,0,0,0,0,0,1,0,0,0,211,629,0,0,0,0,0,0,2,7,0,0,0
HMP2_J00874_1_ST_T0_B0_0122_ZN0JE53-03_AA31J,929,0,0,3,0,0,4117,0,0,0,0,0,18431,0,1,0,0,0,0,0,0,0,0,0,0,53,54,0,78,0,0,0,0,0,291,0,0,0,1691,0,953,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,6459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,7947,414,0,0,0,0,0,0,0,0,1298,0,2760,0,0,0,0,0,0,0,0,32,0,0,5,251,9,18,0,0,0,0,0,10,144,2823,0,0
HMP2_J45169_1_ST_T0_B0_0120_ZOZOW1T-7016-2_APATM,765,0,0,0,0,0,317,0,0,0,0,0,13663,0,0,0,0,0,0,0,0,0,0,0,0,9,67,0,14,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,188,0,0,0,0,0,0,0,0,0,179,0,2642,62,0,0,0,0,0,0,0,1,0,0,2,190,0,36,0,0,0,48,0,0,34,322,0,0
HMP2_J45599_1_ST_T0_B0_0120_ZS78KHV-6012_APAJ2,3448,0,0,0,0,0,1,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,7,193,0,972,0,0,0,0,0,0,0,0,0,0,0,190,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,1901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,33,10,0,0,0,0,0,0,0,0,254,0,3120,2,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,27,0,2,20,15,0,0
HMP2_J79817_1_ST_T0_B0_0120_ZS78KHV-6033_B64B9,1457,0,0,0,0,0,143,0,0,0,0,0,5807,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,166,0,0,0,0,0,1,0,0,0,1,0,210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,306,544,0,0,0,0,0,0,0,0,439,0,4926,2,0,0,0,0,0,0,0,6,0,0,2,249,0,0,0,0,1,65,0,14,43,2004,0,0
HMP2_J45426_1_ST_T0_B0_0120_ZOBX723-02_APB4D,3404,0,0,0,0,0,121,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,551,131,0,377,0,0,0,0,0,2,0,0,0,1,0,28,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1441,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,150,1,0,0,0,0,0,0,0,0,1181,0,6628,1320,0,0,0,0,0,0,0,2,0,6,2,53,119,0,0,0,0,101,0,4,242,0,0,0
HMP2_J45108_1_ST_T0_B0_0120_ZTLUDS8-03_APAJ2,606,0,0,0,0,0,146,0,37,0,0,0,4044,0,0,0,0,0,0,0,0,0,1,0,0,6,34,0,303,0,0,0,0,0,6,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,140,0,0,0,0,0,0,0,0,0,1234,0,5417,0,0,0,0,0,0,0,0,5,0,0,1,182,307,26,0,0,0,302,0,11,76,0,0,0
HMP2_J45471_1_ST_T0_B0_0120_ZVM4N7A-6012-AL1_AWBGH,1339,0,0,0,0,0,27,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,1,0,0,1,235,0,16,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,5,0,0,0,0,0,0,0,0,0,386,0,7646,1,0,0,0,0,0,0,0,14,0,0,7,461,0,0,0,0,0,103,0,9,2,25,0,0
HMP2_J00854_1_ST_T0_B0_0122_ZL9BTWF-1012_AA31J,1743,0,0,4,0,0,1982,0,0,0,0,0,3895,0,1,0,0,0,0,0,0,0,0,0,0,8,46,0,246,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5791,0,0,0,0,0,0,0,1,0,0,0,0,61,0,2,0,0,0,0,2124,1551,0,0,0,0,0,0,0,0,1480,0,5658,0,0,0,0,0,0,0,0,7,0,0,0,1953,8619,0,0,0,0,1,0,94,57,0,0,0
HMP2_J45286_1_ST_T0_B0_0120_ZQMVU4Q-01_APATM,271,0,0,1,0,0,299,0,0,0,0,0,6570,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,96,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,8,0,0,0,0,0,0,0,0,199,0,2192,1,0,0,0,0,0,0,0,0,0,0,0,2,520,0,0,0,0,1,0,3,0,0,0,0
HMP2_J79868_1_ST_T0_B0_0120_ZSQNUZ5-03_B86HB,5424,0,0,0,0,0,315,0,0,0,0,0,18368,0,0,0,0,0,0,0,0,0,0,0,0,29,243,0,523,0,0,0,0,0,0,0,0,0,3,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,659,1,0,0,0,0,0,0,0,0,5080,0,7297,0,0,0,0,0,0,0,2,12,0,1,0,615,0,0,0,0,0,0,0,46,177,0,0,0
HMP2_J45578_1_ST_T0_B0_0120_ZVM4N7A-6026_APAJ2,1054,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,3,55,0,88,0,0,0,0,0,1,0,0,0,3,0,331,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,4,0,0,0,0,0,0,0,0,26,0,6620,0,0,0,0,0,0,0,0,1,0,0,2,248,0,0,0,0,0,11,0,10,0,90,0,0
